row	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENST00000263620.8	338.294032423141	-1.02431642430828	0.231033727863526	-4.43362289039182	9.26626495035598e-06	0.000550193368510139
ENST00000263707.6	307.527057857132	-2.36836683938462	0.427601743716103	-5.5387211913641	3.04688252960395e-08	3.74266797922144e-06
ENST00000264027.9	155.95358499605	-1.51324911500393	0.294089416735535	-5.1455408759736	2.66751107246427e-07	2.64653577172353e-05
ENST00000264245.9	1329.94976526516	3.20664301106661	0.28981259399824	11.0645399043151	1.86417077675391e-28	5.40982359413986e-25
ENST00000264563.7	5144.98994733297	1.30421586750049	0.322022741258896	4.05007380038399	5.12014828129316e-05	0.00231295876673727
ENST00000264852.9	14.387059636148	-5.3636902665697	1.21027488971953	-4.43179505096788	9.34518237267832e-06	0.000553463658071684
ENST00000264977.8	764.624696708337	1.79423836543283	0.222207578018613	8.07460475215001	6.76955638172994e-16	3.41656567300527e-13
ENST00000265000.9	340.801731009126	-1.26277372621899	0.337695180149258	-3.73938924938417	0.000184467897439645	0.00643034040083905
ENST00000265080.9	609.728678513383	2.61500509070469	0.288918944745417	9.05099903714835	1.41666199525048e-19	1.21811944006427e-16
ENST00000265087.9	4989.78018822199	2.4682651825349	0.376291670532174	6.55944676916215	5.40077678049893e-11	1.30608785141733e-08
ENST00000266085.7	25.7917169071855	-5.60904329581384	0.970175376174301	-5.78147357020338	7.40491160296016e-09	1.07207132931379e-06
ENST00000266517.9	2431.58911884701	-1.08424975252788	0.206752157099637	-5.24420043659018	1.56961496237033e-07	1.64144959308061e-05
ENST00000266659.8	2583.77862325383	2.21679234361771	0.225701014395184	9.82180939486735	9.07007222460147e-23	1.75475663971956e-19
ENST00000267889.5	58.7379107422961	1.76090057267269	0.471522748929093	3.73449759671616	0.00018809028731311	0.00650093121790918
ENST00000267970.9	124.511266801423	-1.72714472855583	0.302285829743407	-5.71361459457727	1.10601333876995e-08	1.55619428320504e-06
ENST00000268459.6	25.1944830543608	-3.0570537201336	0.704265310894218	-4.34076998092097	1.41984295447351e-05	0.000788590287824331
ENST00000270001.12	330.867731970686	-1.5374393068521	0.306546197955957	-5.01535924145759	5.29344661505159e-07	4.89612177749154e-05
ENST00000271588.9	110.884117510726	5.05754003416883	1.32460715733695	3.81814336888888	0.000134459781978947	0.00499927040407873
ENST00000272133.4	62.1213646077321	4.62621855201197	1.16042149367246	3.98667085816472	6.70068792239082e-05	0.00289150875104508
ENST00000272233.6	4134.47950280548	1.21251730359445	0.218673944979747	5.54486408386127	2.94182595520483e-08	3.63284209446996e-06
ENST00000273183.8	101.913651676231	3.08385589227049	0.464817841926736	6.63454715827489	3.25500274845014e-11	8.49080267505826e-09
ENST00000273590.4	542.692092453921	1.03916943439292	0.23130515627865	4.49263410773711	7.03475906299709e-06	0.000447449223031618
ENST00000273990.6	89.3177091060266	1.40109537738505	0.335397881767195	4.1774127194923	2.94843745120315e-05	0.00146262657835753
ENST00000274181.7	57.2880887828774	1.82195502293023	0.47276594421626	3.85382036337372	0.000116288930020651	0.00449960633226574
ENST00000274811.9	1639.64488970392	-1.0385695788221	0.21507111141282	-4.82895899872209	1.37248661924465e-06	0.000106924997826791
ENST00000274938.8	60.2133040967455	2.3090983946375	0.610316947297928	3.78344138215502	0.000154674764976232	0.00561960773660127
ENST00000275954.4	120.235037744898	2.9251300792664	0.443259874814172	6.59913122182039	4.13574137211416e-11	1.03242335155917e-08
ENST00000276590.5	34.1041023281036	-2.64073123717326	0.590573710808654	-4.47146764043626	7.76846160503057e-06	0.000483519047245013
ENST00000276914.7	1404.88761881193	1.87483858064068	0.210933738035924	8.88828215959165	6.20609171573593e-19	4.96829742319053e-16
ENST00000280155.4	16.2074796072636	3.82186275326638	1.03525273395401	3.69171954626895	0.000222743004632311	0.00740859827441796
ENST00000281830.4	945.215036309013	2.22838044813878	0.373329037599679	5.96894488161478	2.38792757323826e-09	3.9317820241347e-07
ENST00000284240.10	246.614051901537	1.81175686767831	0.404013402549445	4.48439793394373	7.3120094931435e-06	0.000461292424980488
ENST00000290271.7	979.091623206577	1.35571968002336	0.230748408300151	5.87531541391988	4.22038997040979e-09	6.57587741966669e-07
ENST00000294889.6	522.60261364068	-1.44904372477477	0.293388044181677	-4.93900059498492	7.85239729398205e-07	6.87929266328631e-05
ENST00000295082.3	203.43256445839	-1.3718056929315	0.302582657214541	-4.5336560447972	5.7971402426494e-06	0.000379116641896756
ENST00000295228.4	408.284599165468	-3.98988142043388	0.781134418896502	-5.10780388613567	3.25924664094153e-07	3.15277791733744e-05
ENST00000295400.11	1425.02744012861	1.25358537999495	0.253859911854384	4.93809901231675	7.88877894188646e-07	6.88518390657278e-05
ENST00000295461.10	44.991414511872	1.95433276410741	0.439754849995821	4.44414146683313	8.82435293202251e-06	0.000536298894423651
ENST00000295633.8	18389.9020968985	1.84110077375417	0.27027951107702	6.81183995937274	9.63582711002935e-12	2.83171344539799e-09
ENST00000295927.4	368.908111801833	3.58286908700148	0.295003021226019	12.1451945546565	6.08377066443139e-34	2.35401366242398e-30
ENST00000296026.4	79.4461374634046	1.8980825247125	0.453395863740218	4.18636930000765	2.834520289778e-05	0.00141269330131365
ENST00000296027.5	22000.8584690802	1.76772918420029	0.23614437023794	7.48579854950221	7.11134044039499e-14	2.94815856543232e-11
ENST00000296043.7	63.202370673562	-5.30853196511568	0.60779496879941	-8.73408342882755	2.45639769345366e-18	1.73112462425069e-15
ENST00000296351.8	260.456375814376	1.0893454171233	0.252389368887093	4.31613035813179	1.58788229043331e-05	0.000871495868905432
ENST00000296632.8	100.18575274549	-2.82051071362814	0.379391801830952	-7.43429536436027	1.05126833706599e-13	4.20797339884897e-11
ENST00000296953.6	100.195204636889	-1.44244296584905	0.333099968045156	-4.33036056507069	1.48865385086365e-05	0.000822871138134537
ENST00000297324.5	196.569505580079	1.69569341461456	0.260392213290819	6.51207420216027	7.4120086272587e-11	1.72077192290438e-08
ENST00000297439.4	5.4191251382563	-5.82873923699937	1.60227137632021	-3.6377977683067	0.000274979197554826	0.00857321563689376
ENST00000297632.8	774.547012798087	-1.01203676418984	0.235242815451886	-4.30209425204244	1.691913080173e-05	0.000913475676030149
ENST00000297668.11	151.334302306549	-1.63425855156743	0.332725164599802	-4.9117371495874	9.02730169907755e-07	7.56598686807885e-05
ENST00000301178.9	11001.1990755659	1.24213567530549	0.223566189826366	5.55600860877131	2.76013264449238e-08	3.4637426742992e-06
ENST00000302017.4	24.6445688723694	-4.78506367720372	0.824607993503708	-5.80283445576641	6.52031596685133e-09	9.64176149595035e-07
ENST00000302068.9	113.000597364838	-7.02887286075356	0.715413801070677	-9.82490532085663	8.79566421508234e-23	1.75475663971956e-19
ENST00000302177.3	24.5363348155004	-5.52650580288846	0.976513419305526	-5.65942637718055	1.51879786757966e-08	2.03817406322136e-06
ENST00000303921.3	26.7685488041956	-5.22778003020633	0.880911232068721	-5.93451398948504	2.94717203257304e-09	4.75149624362609e-07
ENST00000304141.5	1101.16896619603	-1.36649559270139	0.2408996557032	-5.67246801873795	1.40754803551107e-08	1.91097281827047e-06
ENST00000304568.4	1393.47048497454	-4.2733571337179	0.342231870030672	-12.4867305120792	8.82044345147314e-36	4.09550830338801e-32
ENST00000304636.9	48.7575154163371	2.62711292007718	0.571106851822432	4.60003747406272	4.22414943265729e-06	0.000291002531835524
ENST00000305031.5	18.3793854752212	7.78204795947632	1.42237183825107	5.4711769104238	4.47056751769813e-08	5.43396311470574e-06
ENST00000305354.5	38.7252377475993	-6.204983738185	0.937215869624617	-6.62065585879407	3.57608637406933e-11	9.02417622395581e-09
ENST00000305988.6	630.999543063686	2.70242025892011	0.289549205669523	9.33319866193835	1.0272305152379e-20	1.32489909120907e-17
ENST00000306279.4	63.6753410828697	2.40867357954492	0.39436020322575	6.10780083751524	1.01013291312209e-09	1.80394197777249e-07
ENST00000308064.7	18.9023472354909	4.57799648069164	0.969086374671744	4.7240334817857	2.31212324944358e-06	0.000170407153520896
ENST00000308580.12	242.663171390393	-1.39058472997359	0.312448708830846	-4.45060162090931	8.56300614698251e-06	0.000523154607127226
ENST00000309235.6	245.626599849867	-1.17599841428544	0.32116588241684	-3.6616542374794	0.000250591921014173	0.0080244717769173
ENST00000309415.8	404.986049763073	3.66646739673983	0.754028995403235	4.86250186543437	1.15911286249854e-06	9.27929800543656e-05
ENST00000309575.5	33.1237843222397	2.94676952308112	0.608654470553976	4.8414489100837	1.28895817280479e-06	0.000101096124796744
ENST00000310542.3	14.9982656523813	3.32480857718319	0.787284355334865	4.22313558583164	2.40926780838685e-05	0.00122930904262657
ENST00000311620.7	80.1955466064537	-5.43086691708129	1.13685087592302	-4.77711459972437	1.77828437805232e-06	0.000134917157257721
ENST00000312584.4	4295.40323128958	1.33744162157352	0.212749192532333	6.28647096449146	3.24763723120056e-10	6.49975396203037e-08
ENST00000314393.6	354.290263200669	1.0113876604576	0.267960691512152	3.77438815652456	0.000160400849560873	0.00580041452243803
ENST00000314527.9	27.3693077704908	3.80391304103286	0.815055578072044	4.66705969920573	3.05540576101907e-06	0.000219610836370956
ENST00000314888.10	17559.343645245	1.20482872268311	0.196784168876895	6.12258968574262	9.20665632075948e-10	1.68300577277757e-07
ENST00000315274.7	8.73549778856189	6.71033669215713	1.53129055803581	4.38214462757774	1.17516752818064e-05	0.000673646650228193
ENST00000317012.5	81.0002945244201	1.62293565016462	0.409709930153151	3.9611821211118	7.45796202912092e-05	0.00314807357214675
ENST00000318683.7	39.8953953305979	-2.38495771522431	0.609463452297555	-3.91320875145753	9.10777344537211e-05	0.00369660958579998
ENST00000320033.5	1912.93643328891	1.4381147556441	0.310515618520634	4.63137655521356	3.63242547389737e-06	0.000254007198198799
ENST00000320241.5	234.230279132927	1.37219112118157	0.331851198135427	4.13495906867749	3.55017905772482e-05	0.00172068803766471
ENST00000320585.11	221.754770443498	-1.23040166970918	0.327213258367247	-3.76024393341741	0.000169747752785848	0.00603501352017803
ENST00000320717.8	1242.79963582372	1.95876105637851	0.280203278454091	6.99050013684775	2.73908029490892e-12	8.82600554347281e-10
ENST00000320955.8	39.6979544964413	2.51757866723955	0.508874147193506	4.94735030483324	7.52305177849407e-07	6.6408809919969e-05
ENST00000321110.2	11.7052904199598	7.13060684158765	1.43717161616856	4.96155557302026	6.99308559549907e-07	6.24428750711947e-05
ENST00000321276.8	106.200590802979	2.44726991474545	0.433364109190756	5.64714489004492	1.63134338589479e-08	2.17662460039848e-06
ENST00000322954.11	161.739552520769	-1.24582668130388	0.303286568906436	-4.10775421343574	3.99524932805184e-05	0.00188523797561081
ENST00000323037.5	170.63077980135	-1.15265930793835	0.272250194291092	-4.23382363762766	2.29751146396753e-05	0.00118795158457617
ENST00000323061.7	424.30767941531	1.4609912964175	0.316057983014713	4.62254198575166	3.79066057410326e-06	0.000262698435487705
ENST00000325000.4	635.069192763472	1.12875867045607	0.216435543405437	5.21521859439525	1.83600591339509e-07	1.91142212042064e-05
ENST00000325042.2	13.0144196246446	7.28424449942715	1.38430495585845	5.26202298749263	1.42478947398008e-07	1.51040696017907e-05
ENST00000327419.7	30.715897788186	2.76766582216711	0.703879878809532	3.9320144040032	8.42370170562869e-05	0.00346648865964438
ENST00000328668.8	524.938066172701	1.10046061289029	0.247236899840716	4.4510370968058	8.54565762975471e-06	0.000523154607127226
ENST00000330288.6	41.0952813950868	3.25393312943392	0.752991457404353	4.32134136109671	1.5508353149088e-05	0.000853179921111911
ENST00000330368.3	241.814101711674	1.21898775980344	0.262191171461702	4.64923266869609	3.33172205621193e-06	0.000236542077238582
ENST00000331103.5	5.59521941546554	-5.87425816331193	1.57417176605204	-3.73165005877621	0.000190229639218556	0.00653309364511538
ENST00000331593.6	107.947589818871	-1.12032459281187	0.304979982660924	-3.6734364761816	0.000239310190214491	0.00772715629488127
ENST00000332408.9	41.5380477567554	4.34713809382609	0.619856525467789	7.01313596811039	2.33034779131516e-12	7.61990905960181e-10
ENST00000332839.9	15.0449303367421	3.97000977522691	1.00328727442881	3.95700202365979	7.58962880916601e-05	0.00318627165341045
ENST00000332853.9	46.0108907945115	1.77282628250056	0.489838713677497	3.6192041033077	0.00029551049817996	0.00909709166619279
ENST00000334287.3	148.090523985717	-4.16770075688465	0.433610385675957	-9.6116257694972	7.14123881920667e-22	1.10527333617801e-18
ENST00000335099.8	96.4376759165505	-5.471784819476	1.10735321396964	-4.94131840721419	7.75960669548077e-07	6.82375110008642e-05
ENST00000335211.9	211.892851250998	3.98981038600145	0.307597088748724	12.9708977488429	1.78922373026136e-38	1.03846545304369e-34
ENST00000338910.9	11.5854411625498	-3.37354440452723	0.926769610479598	-3.6401111628827	0.000272520362177162	0.00852672874434634
ENST00000339082.7	102.91962299142	1.41266389971685	0.33993127099129	4.15573387996142	3.24245062402054e-05	0.00160163263164385
ENST00000339276.6	6509.82060302005	1.11067841503164	0.23704279687241	4.68556070754377	2.79194525467008e-06	0.000201297518734226
ENST00000340491.8	576.617295090483	1.35841419092371	0.306050427244776	4.43853061455543	9.05751026720977e-06	0.000544764658972907
ENST00000340650.6	177.329188150782	1.07883645743455	0.272002271371683	3.96627738435444	7.30038970057548e-05	0.00310413639722638
ENST00000340940.5	10.6759926862947	-4.29222227242632	1.09396572171388	-3.92354366067507	8.72559434259502e-05	0.00356016517148833
ENST00000340967.3	207.870282563304	1.13205813795178	0.278054009750602	4.07136059273941	4.6739331193719e-05	0.00213602423817594
ENST00000341184.7	46.5176218888106	-4.21522388320809	0.591233432034088	-7.12954250355224	1.00703079084773e-12	3.61902416864385e-10
ENST00000341772.5	225.922509073493	5.19719665697273	1.12375012519365	4.62486858996088	3.74835967713647e-06	0.000260544665462276
ENST00000342526.8	101.567834174064	-1.36764294543873	0.379165456748667	-3.60698191540504	0.000309779241851527	0.00943810351551845
ENST00000344327.8	13.3420291082399	-3.54651532528916	0.919424164293912	-3.8573222926034	0.000114635966245836	0.00446356093012788
ENST00000347624.4	9.8944860085411	4.99588569418351	1.26692313829157	3.94332185054287	8.03606919995822e-05	0.00334346563702921
ENST00000348367.9	2413.52070194938	2.00491773891935	0.29742588686379	6.74089858169449	1.57410057573449e-11	4.45662426417705e-09
ENST00000354221.5	76.0182567671553	-1.32280890443374	0.358856216176081	-3.68618082899441	0.000227644626943375	0.00748583237835324
ENST00000354377.8	76.9391824631322	2.06987741927591	0.429979740861856	4.81389522010274	1.48016436582066e-06	0.000114164438262101
ENST00000356215.5	9.91472463979397	3.94896430797885	1.0702607903153	3.68972155544957	0.00022449963782573	0.00743499500123291
ENST00000356628.4	58.9897103142151	-2.8103964489066	0.421904457096186	-6.66121535726247	2.71572352670272e-11	7.24692383861267e-09
ENST00000357383.4	19.7910903976614	2.38705805208226	0.64029825810813	3.72804083386894	0.000192974116002586	0.006617558459551
ENST00000357387.8	376.926147401009	-1.32889249295208	0.285650981940744	-4.65215447159832	3.28484857610163e-06	0.000233929584487041
ENST00000357727.7	146.555621722731	6.31882391567761	0.63002909704198	10.0294160148235	1.13184035046436e-23	2.62768055763806e-20
ENST00000358227.5	148.199928780224	1.12094236504907	0.271930806935602	4.1221602571662	3.75335930310149e-05	0.00179825110755081
ENST00000358993.3	24.650656995586	2.60054407339646	0.594269245503455	4.37603677638293	1.20856631920259e-05	0.000689387608516152
ENST00000359060.5	355.842081600065	1.45081516163273	0.252932194379167	5.73598455979012	9.6947493765265e-09	1.37239818003317e-06
ENST00000359299.8	902.259017213236	6.17853535034348	1.24592807112089	4.95898237912324	7.08633937063816e-07	6.27925400109677e-05
ENST00000359534.4	120.079862689147	-6.18515208390473	1.64053759430038	-3.77019832120486	0.000163117872826765	0.0058440502091762
ENST00000359651.7	33.8213250380046	-2.27993118254583	0.579217624491799	-3.93622549822483	8.27732002833902e-05	0.0034261056747567
ENST00000361866.8	1419.07747827432	1.26678939898877	0.285028822655472	4.44442560996718	8.81269934526376e-06	0.000536298894423651
ENST00000362032.6	26.0891296846065	-3.1125333837141	0.701354954935316	-4.43788606868994	9.08466804805073e-06	0.000544986184505286
ENST00000366623.7	126.643628336678	-1.08595647397739	0.290799136576817	-3.73438685809345	0.000188173060752712	0.00650093121790918
ENST00000366899.4	123.798806404032	2.08825640911345	0.317307404262819	6.58117768781655	4.66736382171168e-11	1.15273955834956e-08
ENST00000366952.1	11.2854187658424	4.56769406565526	1.25416165755624	3.64202974802746	0.000270496805314401	0.00848628896240424
ENST00000367351.4	141.563572818041	1.86098160010697	0.288791267874268	6.44403694684145	1.16336744485733e-10	2.6222076310493e-08
ENST00000367463.5	214.076764350258	1.96838152257778	0.400563476674349	4.91403145119502	8.92224273186669e-07	7.50502852402236e-05
ENST00000367602.8	836.995831532252	1.79981520187417	0.310917981830003	5.78871376715108	7.09274425090567e-09	1.03562987754104e-06
ENST00000368599.4	90.5631421299997	3.51422687158143	0.385750016643306	9.11011463372393	8.22949710345505e-20	7.6422401901525e-17
ENST00000368799.2	272.660726253536	1.51707467567384	0.346041327430667	4.38408523900314	1.16474164166067e-05	0.000669322820613713
ENST00000368801.4	126.681971213227	1.47474667896672	0.337964718604539	4.36361134101799	1.27932781262577e-05	0.000722649014547929
ENST00000369516.7	153.197893356121	1.74801190422329	0.276576604079073	6.3201727060165	2.6127113739305e-10	5.46456822136671e-08
ENST00000369663.10	130.607767633571	-1.63981911199888	0.334808496372002	-4.89778225393926	9.69243528225709e-07	8.04167917652318e-05
ENST00000369682.4	443.631611488884	1.29035244478399	0.271744620295247	4.74840106634691	2.05031140740473e-06	0.000153054757666586
ENST00000369704.8	17.124910071247	3.52200962891436	0.801106340167091	4.39643209936368	1.10044763595863e-05	0.00063552219692576
ENST00000369816.5	169.863940694955	1.71216874448961	0.334358655805997	5.1207549580623	3.04314871750306e-07	2.98100171415827e-05
ENST00000369838.6	94.9509889259975	-1.98857661806429	0.407085862680537	-4.88490709299045	1.03477635147338e-06	8.45893231542462e-05
ENST00000370056.9	14.2320304134714	-6.24156303898998	1.36824483863569	-4.56172964278352	5.07339470024858e-06	0.000340415986592402
ENST00000370355.3	33257.1828141935	-2.24849118468488	0.264781092310282	-8.49188726077918	2.03308188556095e-17	1.34857225871952e-14
ENST00000370418.8	6.99137088666875	-6.19496120095441	1.50884305728006	-4.10576909975107	4.02971856521045e-05	0.00189380457914829
ENST00000370759.4	13.5438531706295	4.08257191013134	1.00721837533221	4.05331357143357	5.04972438399683e-05	0.00228973440036856
ENST00000370830.4	13.6835047949	-7.16371941903119	1.3567800876064	-5.27994144701024	1.29225175925111e-07	1.40849374848703e-05
ENST00000371813.5	36.6364806628362	2.09235108643245	0.47387296014768	4.41542620575012	1.00811166692281e-05	0.000588048252745725
ENST00000372007.10	35.0540740769846	6.82241183328754	1.80703584955915	3.77547121433809	0.000159705467698246	0.00578427790652492
ENST00000372336.4	1225.56252020719	1.4445040935422	0.243344462401337	5.93604670222511	2.91976661704615e-09	4.74023089380023e-07
ENST00000372486.5	13.3498063798206	-6.1474921716553	1.3496777881477	-4.55478502027667	5.24391794458892e-06	0.000349835629314874
ENST00000372813.4	3686.26981839305	1.11084642603239	0.241965685777865	4.5909254548275	4.41284938440626e-06	0.000302208587930312
ENST00000373666.6	74.7873947014643	2.34092577014398	0.428066333616614	5.46860518173935	4.5359086441239e-08	5.48466953551982e-06
ENST00000373970.4	813.543334823767	-1.48591955577133	0.248041454054749	-5.99060976091258	2.09055725963983e-09	3.51698386520278e-07
ENST00000374024.4	91.6315488853401	1.36505897438662	0.355380013407	3.84112477598251	0.000122471836827471	0.00466881143478909
ENST00000374045.5	37.358008028413	-3.75682614818174	0.602842153727742	-6.23185708721758	4.60937892104112e-10	8.91761175257422e-08
ENST00000375003.6	360.790314078562	-1.17658557393283	0.287336659643406	-4.09479798154894	4.22536655184078e-05	0.0019616732232033
ENST00000375078.4	526.849293653953	-2.06667731120558	0.250927520658435	-8.23615243869069	1.7783731502776e-16	1.03216777642112e-13
ENST00000375353.5	19.5630722095232	4.62570665410308	0.897938332396385	5.15147475858187	2.58446013810438e-07	2.58624252440652e-05
ENST00000375835.9	937.842335175754	2.65856175355183	0.311405382070365	8.53730187923052	1.37392266863765e-17	9.38146725737992e-15
ENST00000376734.4	11.5847246628702	-5.93902030029263	1.37714778553468	-4.31255117473597	1.61381512895369e-05	0.00088156075373621
ENST00000376945.4	38.1925056205538	-2.66992578595983	0.597012728892164	-4.47214214496604	7.7439922094029e-06	0.000483291728853488
ENST00000377047.9	487.125815683893	-7.06957948080112	0.411913041074447	-17.1627959686846	5.04264881883071e-66	1.17070134977974e-61
ENST00000377182.5	115.524634692047	2.47438066577724	0.401982197831669	6.15544837339637	7.48653816026476e-10	1.413068861209e-07
ENST00000377258.5	8.05755289034493	5.60253167634369	1.46867874103593	3.81467472756633	0.000136362426330403	0.00504910700109512
ENST00000377365.4	904.87013844284	3.73370365591877	0.400717258677269	9.31755140330961	1.19056061052599e-20	1.45473974389323e-17
ENST00000377495.2	49.5298198871275	2.93883010840992	0.602747419917565	4.87572407827453	1.0841005508382e-06	8.82053068001069e-05
ENST00000377602.5	14.4612610206829	3.88827738209691	1.04718172617017	3.71308750422662	0.00020474605559601	0.00692913181737168
ENST00000377741.4	17.3877453514845	-2.65150068818471	0.727372900773939	-3.6453113463032	0.000267068272257389	0.00841283176218119
ENST00000378827.5	28.1298447713035	3.39949970056053	0.681453152261407	4.98860367624578	6.08172701225487e-07	5.49390561542836e-05
ENST00000379090.9	45.6065045976498	2.39350958727021	0.485087040052971	4.9341858051059	8.04857934618655e-07	6.97223201869652e-05
ENST00000379426.2	532.556006995428	-1.1282027907096	0.30070796481235	-3.75182210891431	0.000175554015578631	0.0061846161239355
